GUID	ADDRESS	CITY	STATE	ZIP	COUNTRY
8cdd9a2e-a348-404a-b9c1-8aa71db68556	76 Nancy Point	Atlanta	Georgia	30356	United States
be6476c9-244e-4641-8d1f-18f94a49d78f	6 Independence Circle	Memphis	Tennessee	38119	United States
ce43e4d9-1564-456b-88b4-8d9e63080a1d	5407 Manufacturers Center	Kalamazoo	Michigan	49006	United States
d49f6686-98fe-4374-8710-593701ccb88a	1 Comanche Street	Duluth	Minnesota	55811	United States
33de657c-89f0-4fc8-a9ff-ae0240a0a199	49981 Buhler Lane	Toledo	Ohio	43666	United States
fa02f162-27f9-40e5-a5af-3ba54e015e56	871 Debs Road	Pittsburgh	Pennsylvania	15274	United States
010a8ba4-44bc-409f-ab4e-01d4d69ef875	88 Melvin Avenue	Denver	Colorado	80235	United States
e8c425dd-dfd9-49bc-a071-6b8dfc47f695	812 Oak Valley Street	Dallas	Texas	75236	United States
e6d72ddb-b579-4dc5-bc7f-ee16b319ec42	4958 Manley Crossing	Tucson	Arizona	85720	United States
44c23899-d31f-4ea8-9cd9-938819107d27	780 Scott Park	Houston	Texas	77025	United States
ae19e10e-7303-46d3-9f78-7ae182fc93b2	8458 Northview Lane	Terre Haute	Indiana	47805	United States
bdd59a9d-3020-4652-bc60-b46e1d964054	0 John Wall Circle	Jacksonville	Florida	32225	United States
f218b990-2f23-4e9a-b037-b68549f80e12	336 3rd Trail	Fort Wayne	Indiana	46805	United States
acb3f53c-db42-405b-a5fa-57eb18db2281	07708 Marquette Terrace	Erie	Pennsylvania	16550	United States
0c2b97c0-9c3b-4b07-8233-a0df60272f06	1826 Anhalt Trail	Roanoke	Virginia	24014	United States
a76884e0-dd9e-4fc0-a581-1797eaf023ff	31705 Swallow Plaza	Jacksonville	Florida	32244	United States
ade2f969-7c21-4fc5-8c45-4492a5bbca06	1222 6th Terrace	Oklahoma City	Oklahoma	73167	United States
935da195-8ef2-45b8-9fac-7bf0f4a52714	90 Miller Trail	Indianapolis	Indiana	46239	United States
9a8c0659-4a06-4208-8a83-3f284ba36704	085 Dahle Way	Savannah	Georgia	31405	United States
2a8e3a4d-53a7-4af5-aeed-3f4a126eeab3	448 Hoard Way	El Paso	Texas	88525	United States
208815aa-a630-486f-a75f-bd2b458024f2	16834 Coleman Plaza	San Diego	California	92186	United States
b02b7069-ddd4-4e03-b242-64b51c878737	1 Chive Place	Jacksonville	Florida	32225	United States
c595ed02-bf42-413d-8829-8674cb8e5d86	409 Alpine Parkway	Erie	Pennsylvania	16505	United States
806e45a7-370b-484a-8ccc-0f89a8b23085	960 Crest Line Avenue	El Paso	Texas	88519	United States
8d8d2b6c-8842-4002-97e0-5c742af77cf6	98 Summerview Crossing	Virginia Beach	Virginia	23471	United States
38defe94-e969-4f48-99d0-523e0570670b	83651 Scofield Way	Indianapolis	Indiana	46216	United States
f4b0261d-085a-43b2-88e6-8c66308a76c0	698 Summerview Lane	Jamaica	New York	11447	United States
d4ce7d92-bf55-4570-9625-62c4723821ee	7886 Schiller Point	Macon	Georgia	31210	United States
426e584c-80c5-45ae-b909-47a2e322b9e0	7119 Warbler Pass	Vancouver	Washington	98664	United States
9428d6a3-ba91-45a8-80d4-4c1169d3e346	971 Anderson Court	Orange	California	92862	United States
a1c3ee6d-921f-4a59-bc34-0fd7e305ab83	8800 Delladonna Road	Tallahassee	Florida	32314	United States
1be188ac-5a4a-43ff-b313-78a228418a08	46 Manley Alley	Pompano Beach	Florida	33064	United States
1bd9e1f4-bebb-4253-b010-eae26b2e4d84	29883 Eggendart Terrace	Fresno	California	93704	United States
99b71932-d882-447d-91d6-c4551d91b9d2	55 Emmet Pass	Albuquerque	New Mexico	87105	United States
075b2028-f83a-4b53-bf3c-6ee26d3a6400	34522 Northport Center	Roanoke	Virginia	24024	United States
9f425f77-4d10-42b7-9289-b1995756c75a	2492 Moose Trail	Glendale	California	91205	United States
13411ae7-60f9-4417-8229-00f90d54ece7	3 Parkside Center	Indianapolis	Indiana	46239	United States
e1bace8c-9f2c-44f6-9a11-f59bd106953d	677 Prentice Drive	Clearwater	Florida	33763	United States
e3f86744-1360-4317-8608-4b018d34ef6f	66434 Delaware Lane	Newark	Delaware	19725	United States
e1c4fa8d-4919-4dff-b269-f7b589b6920f	4526 Marcy Alley	Fort Wayne	Indiana	46852	United States
f1537df1-2951-4c97-a659-31b4000ae203	73 Saint Paul Crossing	Santa Fe	New Mexico	87592	United States
684394ad-fbc3-4453-b1df-5ef623705a71	10 Village Green Pass	San Francisco	California	94121	United States
a4dd2a55-b207-4a56-9706-1c486f0663f9	7333 Arizona Terrace	Cincinnati	Ohio	45238	United States
f443b07e-79df-44c1-9f92-dee65abf1dd4	212 Bunting Point	El Paso	Texas	79999	United States
3d071175-6707-4426-bfcc-ae02737bce8e	59959 Sutteridge Park	Springfield	Illinois	62705	United States
406d0e24-7725-4921-aaaa-57e8e7dcb6dd	2182 Jay Point	Roanoke	Virginia	24024	United States
801a586c-cffe-4ccc-a6fa-fc4b7958714f	38097 Chinook Place	Chattanooga	Tennessee	37450	United States
f3692935-aa10-4d92-8901-e81465c98254	31 Southridge Parkway	Saint Paul	Minnesota	55188	United States
f7ab4769-938b-4fdb-806a-ebb8561ccef1	00 Cardinal Plaza	El Paso	Texas	79989	United States
b3fc7cbb-b1f2-4f90-a063-8455acdb9955	1 Kinsman Park	Beaumont	Texas	77705	United States
c0e76c52-7096-4257-9809-567eb96a6737	1954 Northview Parkway	Fresno	California	93750	United States
7d457e35-4595-49d6-9e99-672f9a2bf6f4	3187 Green Ridge Court	Sacramento	California	94207	United States
7ec6a131-435b-4479-b119-d59d9557d158	78402 Corben Crossing	San Francisco	California	94177	United States
c03b322e-7585-49b8-96a2-3fa098c18519	01145 Monument Way	Beaverton	Oregon	97075	United States
54435c3d-1fef-4609-9db3-3749c8635c4a	8725 Armistice Street	Charleston	South Carolina	29403	United States
fa6fd877-26c2-4c4d-b9ee-660d0edbc3a8	702 Sauthoff Avenue	Denton	Texas	76205	United States
7c1cf672-3d52-4a20-b406-7a2cf64ad580	48028 Chinook Pass	Clearwater	Florida	33763	United States
3a2ba5e6-a34d-4826-a4aa-e7d80866a88d	5 Warrior Court	Arlington	Virginia	22212	United States
bae79a8a-17d7-42ea-96f7-863ea3f3b444	1973 Westport Parkway	Montpelier	Vermont	05609	United States
2e27891e-397f-4615-b74b-68337aa4e0c9	545 Muir Lane	Montgomery	Alabama	36119	United States
f5437087-1aa4-409d-a384-85c8c77144d9	8 4th Way	Anchorage	Alaska	99507	United States
e96d0dc0-bda4-4fd1-85cd-6603434b22b0	88 Buhler Street	Springfield	Illinois	62711	United States
d437c056-2af8-4479-b653-863760a995f5	8 Sunnyside Drive	Indianapolis	Indiana	46207	United States
445e90fa-acf0-47f2-bb81-fafd0fc3aefb	875 Waxwing Terrace	San Francisco	California	94147	United States
d61d03ea-700f-4a15-9989-745579da3773	37 Melody Plaza	Montgomery	Alabama	36177	United States
8fb97cbd-ee95-463c-a7a6-bd918059b029	0 Colorado Alley	Portsmouth	New Hampshire	00214	United States
8d68864b-4eaf-4ed5-97e7-de22b44aa583	15226 Red Cloud Pass	Mobile	Alabama	36622	United States
4cce3ee6-7168-4ada-863f-9719b718fe9c	768 Hoepker Point	Worcester	Massachusetts	01654	United States
68f3f56d-2bf7-45d7-be18-caa150874b51	5 Namekagon Crossing	Des Moines	Iowa	50330	United States
391301cb-d878-4d93-91b0-4870ae50aa4e	5 Main Parkway	Columbus	Ohio	43231	United States
09886295-5590-4f72-b968-7d63a32a3de6	26815 Jenifer Road	Marietta	Georgia	30066	United States
94730426-448e-45dc-8493-6b13911a787a	08 Burning Wood Hill	Jamaica	New York	11470	United States
91aae15f-1295-471b-8a57-2f9a8d5b161e	76 Ohio Way	Shawnee Mission	Kansas	66210	United States
ce90c8f6-0d35-4004-bf25-6df237ed8b34	409 American Ash Drive	Philadelphia	Pennsylvania	19109	United States
dba6fcc2-392f-49d0-9869-95df2c678bfc	18 Mcbride Trail	Washington	District of Columbia	20057	United States
f4a80632-a467-48d6-bf94-217c4bc1d4bc	7 Logan Street	Boston	Massachusetts	02298	United States
46856b9b-42c4-41a6-89fe-c9c1ce3e4775	772 Dayton Lane	Bakersfield	California	93381	United States
4f340c78-8dd7-456c-9262-46acbdac52ea	6 Warrior Drive	Minneapolis	Minnesota	55480	United States
de78dead-5a08-48cb-a907-c5d9f6ca7cb4	1398 Merrick Hill	Everett	Washington	98206	United States
f50e9541-36fd-42d7-a82b-288467861b2c	63677 Sullivan Trail	Whittier	California	90605	United States
5cb9b345-94e4-4079-aa78-bce4ef0249aa	3 Vermont Alley	Memphis	Tennessee	38119	United States
7c50b12b-244a-4e31-9e82-75aa20a23ac4	0008 Kensington Park	San Jose	California	95160	United States
d98bce60-ac4a-41c8-9ed2-519e9f29bd99	4 Pepper Wood Way	Springfield	Illinois	62718	United States
ec5167c8-1922-42a8-94c6-9259059d9654	8 Hagan Hill	Kansas City	Missouri	64187	United States
e74b3e60-7350-4585-840b-e9acc74f9dcf	9 Fairview Street	Fort Worth	Texas	76178	United States
24854b29-cbcf-485c-ad57-8223e26f7dea	73483 Kensington Avenue	Fort Worth	Texas	76129	United States
f4825927-4fb3-4682-a5b1-2a7e373459f6	75 Knutson Street	Houston	Texas	77228	United States
ce56f694-c150-4d0c-9828-714f5befae96	38316 Loftsgordon Park	New Orleans	Louisiana	70183	United States
3072b176-2ba4-4474-b3cd-4e1169c1e4aa	31415 Village Green Alley	Los Angeles	California	90065	United States
2f332fd6-56fc-4559-a588-e22cc8960d00	89 Thierer Trail	Honolulu	Hawaii	96850	United States
f9e087ba-16e2-4796-b0a8-b160ceaabe54	9 Rutledge Trail	Allentown	Pennsylvania	18105	United States
b0856145-0f71-4f1e-b113-b2170b55a16d	269 Sugar Alley	Richmond	Virginia	23220	United States
f206dc0e-7913-4290-b005-0907f8df9ebe	8 Ronald Regan Terrace	Lincoln	Nebraska	68510	United States
931f7cd3-90af-4128-b964-1d3ff764d36e	90924 Nancy Court	Las Vegas	Nevada	89120	United States
830cb1b4-0887-4494-8682-59c2d81dc6ca	317 Anzinger Park	Saint Louis	Missouri	63167	United States
a1907f5b-16f8-4b8a-9940-c60e8047e5f5	99146 Hagan Trail	Tulsa	Oklahoma	74133	United States
7803cf47-0cdd-4c09-a4eb-7baa497fda1f	45141 Fuller Place	Mesa	Arizona	85205	United States
8406ad8c-499c-402a-a694-3b19af32fae9	4032 Pawling Junction	Tampa	Florida	33615	United States
3f538259-257a-4c1d-99f6-8371e61d78fe	4 Parkside Pass	Waterbury	Connecticut	06705	United States
a747606e-80b1-457a-b495-736f3dc2a474	5 Morrow Place	Richmond	Virginia	23208	United States
34c8795d-ef3b-4a05-bdbe-9967e7225226	4 Nancy Center	Dayton	Ohio	45403	United States
28f4e341-dc0f-42b2-bc11-820025fc8261	56 Amoth Junction	Ogden	Utah	84403	United States
47baf277-06e7-4089-8cfd-fc1f8b10defe	06 Sugar Pass	San Antonio	Texas	78285	United States
f9b820e2-0482-421c-87f0-a04ca7ba4651	2 Old Shore Park	Reno	Nevada	89510	United States
c33e4c73-c57c-45cd-b652-066dda1ae740	6616 Main Place	Evansville	Indiana	47719	United States
e3c11343-fcce-47a8-a2d1-7b45b5427056	70929 Iowa Avenue	New York City	New York	10090	United States
de567df3-371b-4a3f-94cc-0ee5870366b4	503 Merchant Street	Atlanta	Georgia	31136	United States
f1993aec-8309-4426-ab98-1cc676fc0020	959 Butternut Road	Dallas	Texas	75260	United States
338ee1d8-383e-4ccb-aba7-054cfb23a4aa	2451 Hoard Plaza	Modesto	California	95397	United States
c313d7ac-6b01-4671-88b9-4eec8f0c4b51	7 Pearson Avenue	Buffalo	New York	14220	United States
6b98a4e7-ce59-4de3-932e-944ea150c1d1	776 Marcy Place	Los Angeles	California	90035	United States
dc85f6ea-fd26-4b17-93dc-1cea1342f890	65317 Dixon Hill	Charlotte	North Carolina	28289	United States
7676d687-848b-4d84-a707-2f940586c020	1007 Thierer Circle	Hartford	Connecticut	06105	United States
a9c4ffb2-f1fe-47f0-bcba-89609af160fa	08580 Reinke Park	Prescott	Arizona	86305	United States
8275dd6b-5bea-4004-b8e1-3332f842f268	370 Sauthoff Park	Dallas	Texas	75226	United States
efe38df1-fcc3-499c-9889-4af5c73be289	128 Hoard Avenue	Spokane	Washington	99260	United States
0e94be9c-caf8-4ef9-804c-58e3ed1816f9	4633 Monument Hill	Columbus	Georgia	31904	United States
ea12a115-3899-48b7-923a-75d940a859e8	01 Knutson Road	Clearwater	Florida	34629	United States
95a8342c-e016-49cb-868b-e7dba85843a9	779 Mifflin Drive	Anchorage	Alaska	99522	United States
f2f8d101-5c5b-4db8-9198-0dddcda0cd45	453 Sundown Crossing	Washington	District of Columbia	20409	United States
08c0afd4-9d93-46a1-9daa-30f3f36292fe	6358 Stoughton Alley	Miami	Florida	33185	United States
18bdcdea-cbe1-4354-9534-c6ed04aa84d9	7 Stone Corner Place	Ventura	California	93005	United States
3e9d7281-bdaa-4164-99fe-cd45650811b6	37250 Forest Dale Pass	Gary	Indiana	46406	United States
a7611efb-cf7b-4183-93fa-f0a01b2d5705	488 Debra Way	Fresno	California	93773	United States
65241ecc-f658-4fcc-84de-2bdfd61eee29	65 Heffernan Place	Pittsburgh	Pennsylvania	15240	United States
de4640b8-5507-46a7-90be-14cabe7f0481	947 Carpenter Terrace	Grand Rapids	Michigan	49518	United States
e2d29d50-6c03-4244-91f2-7dbf8a40b6a4	2 Michigan Street	Hartford	Connecticut	06145	United States
0239fb43-b13d-4379-86c4-ffa924def11b	27904 Brentwood Lane	Colorado Springs	Colorado	80935	United States
99c70702-e505-4a90-8f0e-cf6c97748b64	2 Green Ridge Place	Lake Charles	Louisiana	70616	United States
cb17d0f0-3229-48f4-99f3-74003a0fbfe3	9680 Hagan Crossing	Baton Rouge	Louisiana	70836	United States
cfaf5d28-3401-48d3-a929-ba8d63d44d2f	15 Brown Parkway	Saint Louis	Missouri	63167	United States
b4ca6c5f-08fa-4d83-b38d-6c716b7df60e	10599 Barby Hill	Austin	Texas	78769	United States
3714328b-58be-43f1-9b4d-7db134a3a84c	9684 Redwing Terrace	Virginia Beach	Virginia	23454	United States
51291386-bac7-4d42-8836-ccf69e3c4ce6	86285 Onsgard Park	Des Moines	Iowa	50320	United States
71e34129-8278-403c-8362-0371a111fade	4122 Wayridge Court	Austin	Texas	78789	United States
20f4239d-c5e9-4832-99f9-1cd636af0110	1 Homewood Point	Madison	Wisconsin	53785	United States
13c543d9-56f4-417c-a70c-3426ab00049d	024 Moose Center	Minneapolis	Minnesota	55470	United States
c385d231-c7cf-4b2d-b424-be4cd1db72b8	14 Loomis Plaza	Detroit	Michigan	48217	United States
f0d3a261-001d-4ec8-8752-2d365b2caf61	2476 Monica Crossing	Portsmouth	Virginia	23705	United States
311cfd86-c81c-43e2-ae4c-0499ae2f11ec	4007 Redwing Terrace	Salt Lake City	Utah	84152	United States
9a149725-1088-42ec-b27a-ea01a8c627d8	38863 3rd Pass	New Haven	Connecticut	06533	United States
480b4550-6510-483f-b156-715309dc0ff6	756 Delaware Park	Youngstown	Ohio	44505	United States
fad399f3-6a83-4b51-a70d-a88aef397ee3	4029 Schmedeman Junction	Peoria	Illinois	61614	United States
e72e3327-b1ab-4995-bedd-84c532a3a53f	4271 Graceland Pass	Baton Rouge	Louisiana	70836	United States
a0f2ba0c-3acf-4423-aea6-04e5fe36bb15	2 Saint Paul Place	Raleigh	North Carolina	27610	United States
8bcd3898-f666-4dd9-ac8c-3279e5dc2e1e	6506 Starling Alley	Tacoma	Washington	98481	United States
063f35f6-a7a7-4c8a-995f-6a560e45ca9c	3778 Morrow Parkway	Reno	Nevada	89595	United States
5199dc09-35e9-425e-ac58-97db556e4483	632 8th Court	El Paso	Texas	79999	United States
31137ebc-013d-4c7c-848b-4e26762e71fb	79 Myrtle Park	Dulles	Virginia	20189	United States
ac5712bb-dc15-4dc1-b62f-de2b5d60f49d	200 Scott Crossing	Warren	Ohio	44485	United States
8bc1a90f-06ec-40d0-a726-ead26aeb65cd	861 Straubel Pass	Portland	Oregon	97229	United States
3dabb806-7f4c-4efd-a92a-096c5ccaffe9	89 Norway Maple Park	Columbus	Georgia	31998	United States
b9fa709d-aad1-4443-a593-274eb269a8cc	2 Quincy Pass	Colorado Springs	Colorado	80935	United States
34d52b55-bc34-442c-94d1-9652561f24e7	5 Anniversary Court	Washington	District of Columbia	20238	United States
30fc7879-310f-458e-8a58-3c95a0b4c552	73 Calypso Court	York	Pennsylvania	17405	United States
019110d4-1ce5-45e3-b80a-27d61adb2c4c	70409 Fair Oaks Hill	Charlotte	North Carolina	28272	United States
30b72c85-bbe0-40d8-9828-8b1cb1f8cc51	9446 Lillian Avenue	Lansing	Michigan	48930	United States
8a1d6002-5f47-44e5-8240-8dc916247009	85 7th Street	Cambridge	Massachusetts	02142	United States
49ac07ff-1762-470a-8b42-dabc561af476	42 Straubel Center	Atlanta	Georgia	31136	United States
4e2e55c8-93d7-4743-a112-eee6cdb30988	5 Bartillon Crossing	Fargo	North Dakota	58122	United States
a453cc76-d062-44b8-863f-200d6daa7130	9 Forest Alley	West Hartford	Connecticut	06127	United States
d2a5d398-7ec4-4670-a70c-99acfba97bfe	956 Portage Lane	Melbourne	Florida	32941	United States
8c27f7a8-09de-417c-89af-4c4af270225e	2080 Ridgeview Point	Evansville	Indiana	47705	United States
d6eeb99c-b657-4979-b465-7756a1953f09	192 Columbus Circle	Billings	Montana	59112	United States
0f15cdb1-a2ff-4250-a218-60c925d262bc	448 Dorton Court	Miami	Florida	33283	United States
78d80418-343b-4028-bde7-320f9a59bf89	7 Saint Paul Alley	Los Angeles	California	90076	United States
12f4abee-4439-40d1-8d33-2a375871b576	6 Kennedy Alley	Tucson	Arizona	85705	United States
f7b3a973-ebff-4254-9e4e-35de1cb99762	6 Golf Course Terrace	Atlanta	Georgia	30351	United States
2daf66a4-00e2-4bb3-831a-15729d448eb0	5 Hoepker Center	San Diego	California	92160	United States
21a888c4-4056-4ff2-b1e1-3baf8fc66248	9910 Morning Plaza	Grand Rapids	Michigan	49510	United States
86e1fa7c-b476-4710-bfbc-f8a90527be1b	5 Kings Pass	Louisville	Kentucky	40210	United States
fb2f2b0d-bd43-4e36-8a13-1e82c57429db	172 Fieldstone Point	San Jose	California	95138	United States
5dccf2ff-e6e6-4000-be8a-2fc6c2825647	977 Talmadge Parkway	Lansing	Michigan	48912	United States
e62992e7-aff7-4c63-8189-225692a84d99	5 Truax Street	Phoenix	Arizona	85020	United States
4dc2529c-21f7-4bd5-bc8e-387977415aed	43829 Aberg Park	Orlando	Florida	32808	United States
e955d504-7940-4317-9b7f-667f739d2897	80 Hansons Way	Herndon	Virginia	22070	United States
c3acd846-f183-4ecd-abdf-9ef6af44251a	84 American Way	Grand Rapids	Michigan	49518	United States
bc8e7e89-79b9-48df-b941-50aaaefe7574	8418 Loftsgordon Terrace	Las Vegas	Nevada	89135	United States
0ce1aebf-940c-4e68-9775-2f04e7d77b10	0 Brickson Park Circle	Pasadena	California	91199	United States
2160cc04-7c4d-4cda-9e4e-a3ef84ae3d8a	96711 Messerschmidt Place	Shreveport	Louisiana	71161	United States
0eb12669-a30e-489d-bcdb-acbe139efec1	7 Killdeer Street	Detroit	Michigan	48206	United States
59c1d2bd-d194-4620-bcad-5eb6bd00d4ed	77500 Hudson Court	Portland	Oregon	97271	United States
5d09ccb0-22ef-4b97-819b-b9a24f7cd829	98598 Hermina Street	Washington	District of Columbia	20010	United States
b961e5fb-de8b-4ba9-b4f4-a5ec1d2cccb4	196 Londonderry Park	Denver	Colorado	80241	United States
b9d13a98-73a7-4a05-bd48-fc43039b8ce7	8 Monument Circle	Orlando	Florida	32830	United States
5adaa13e-0e89-4db7-9d9d-252a005d7866	4791 Laurel Lane	Sacramento	California	94280	United States
7a2f92ac-bbdf-41e6-a92c-4213f0d535c8	3901 Gina Place	Memphis	Tennessee	38114	United States
ebd63247-d828-484d-8ec5-33de1ae7e0d6	6264 Shasta Pass	El Paso	Texas	88553	United States
f390db3d-e7c6-4526-97cc-d40376034464	5378 Jenna Drive	Rochester	New York	14639	United States
399d5008-6601-4e18-a5c4-108d0d67ef3d	476 Carberry Pass	Oklahoma City	Oklahoma	73152	United States
cbf93c29-e7fd-45e4-becc-ef4917f58e98	9 Northwestern Junction	Riverside	California	92505	United States
e388488f-955f-44e2-9fa1-ddd581edc42b	6569 Stone Corner Alley	Meridian	Mississippi	39305	United States
589dd16a-2d34-47f1-ad27-86859df188e2	3651 Main Road	Houston	Texas	77201	United States
bf3ecedb-2e36-4a22-9834-04bd13370f95	33389 Vahlen Junction	Kansas City	Kansas	66160	United States
1754742a-c5a6-452a-8aac-98057daa125c	07 Upham Crossing	York	Pennsylvania	17405	United States
418c4584-8e62-480e-b5ac-0ba85513245f	6376 Meadow Vale Parkway	Atlanta	Georgia	30311	United States
8c6a16f3-8bd9-4cbc-a5ce-83c0704b6f10	329 West Road	Shawnee Mission	Kansas	66286	United States
79814ef9-d7e8-4ad6-8843-1dced5fe21a6	94 Lerdahl Street	Philadelphia	Pennsylvania	19160	United States
36153999-9f9b-4542-84cd-f85e3845a8aa	13984 Schmedeman Road	Dayton	Ohio	45419	United States
9938045e-a4f1-4411-aea7-c3e2fc31dca3	086 Bellgrove Court	Philadelphia	Pennsylvania	19160	United States
01aa995c-b37c-4153-bb03-6d5fb9e735ed	537 Donald Court	Lincoln	Nebraska	68505	United States
8b6b2d68-acb0-4548-968d-a794527f82ab	28637 Arapahoe Hill	Riverside	California	92519	United States
7399e3f9-60ac-40eb-8b4e-a7df204b6357	29 Elgar Center	Washington	District of Columbia	20525	United States
e24a6187-898f-4c3b-a760-52158e624fbb	85 Reindahl Park	Salt Lake City	Utah	84120	United States
f29f8db5-6a37-4be9-a0d1-0e3b5318ebb2	44 Vidon Trail	Scottsdale	Arizona	85255	United States
463e4373-6dce-49a4-a56e-b5fc4118f597	27935 Lunder Junction	Lubbock	Texas	79415	United States
e35c9ee0-237f-4f95-b633-ce3438efb975	28165 Sutteridge Point	San Francisco	California	94147	United States
bdd5a9d1-5093-4b50-b7bb-721eeb7c53e7	2089 Longview Center	Lakeland	Florida	33805	United States
7facb54f-3c80-4105-8601-965a070b7eae	1 Sauthoff Street	Saint Louis	Missouri	63110	United States
b61bb35d-2001-461f-b510-f6224e8919c0	5510 Mayfield Circle	Fort Worth	Texas	76162	United States
4efa6257-403c-49f4-b754-4b4736f5025b	0343 Green Ridge Junction	Richmond	Virginia	23203	United States
ddccd996-8664-43b4-b9f4-0e779043cb27	62 Grim Alley	Dayton	Ohio	45426	United States
a56a43a6-193f-422f-a8b7-b9f1999a10af	2859 Barby Place	New Haven	Connecticut	06505	United States
7741bc47-e615-4381-9a66-828a38b36774	3706 Lighthouse Bay Junction	Tampa	Florida	33673	United States
c692c60d-18de-4671-8ebd-e7851bf35740	1 Homewood Lane	Jamaica	New York	11436	United States
35989888-787f-411f-aead-70c56b0127a8	7053 Barnett Terrace	Baltimore	Maryland	21229	United States
1b394d10-f852-4c91-af32-33e2086e7edc	0587 Arkansas Circle	Saint Augustine	Florida	32092	United States
40dd29f5-a64a-4d24-9668-394b01a3cdf8	14290 Melvin Street	Tucson	Arizona	85732	United States
2d083a00-c5c7-405e-b3d4-b8afa263f183	203 Spenser Hill	Monticello	Minnesota	55585	United States
8e46391b-58c9-48c5-ba4e-60f964a5e622	7 Becker Point	Louisville	Kentucky	40250	United States
ecde5b98-e199-4ff5-bef4-d54611e31cca	7 Morningstar Avenue	York	Pennsylvania	17405	United States
43436e77-dd23-421b-a33a-773c0fe3a5a9	0280 Linden Pass	Peoria	Illinois	61656	United States
98ca1501-52c1-4ebd-9503-64706d3f4630	29627 Nelson Center	New York City	New York	10014	United States
0f252e07-decc-4e22-8071-c0706aad3e2d	3230 Logan Court	Fresno	California	93715	United States
cd52d112-5920-4df0-a2a2-b7c169a6c757	06 Holmberg Point	Jefferson City	Missouri	65105	United States
57074a67-625a-442d-8ff7-af998463034b	6 Briar Crest Pass	Los Angeles	California	90076	United States
